1130001881,debt president,americas debt,trillion national,president argues,obamacare spend,obama ready,deficits skyrocketing,mike mullen,irresponsible unpatriotic,save preserve
1130001913,fiscal issues,fiscal cliff,cash deficit,solve debt,taxes president,trillion increase,generate revenue,2040 president,discussion meaningful,starting climb
1130001959,levin senator,effectiveness senate,issues congress,talking filibuster,government american,tennessee said,gridlock good,thorny politically,interpretations longstanding,speak floor
1130002037,reverend joe,help hubbards,volunteering st,belleville newsdemocrat,louis need,county letter,man living,affairs decades,calls gods,gave paycheck
1130002042,carl drake,coaches morgan,fraternity did,athlete state,players 1930s,md ranked,hayes married,return baltimore,stature imposing,longer safe
1130002122,baltimores firefighters,commissioner bascom,1968 mayor,race appointees,jim crowall,wear white,oath office,fairness equal,timesthough history,stepbystep ensure
1130002126,beverly,meeker graduated,california began,served corona,hills opened,university law,practicing family,speaker rise,trusts chairman,ethic values
1130002169,spending medicare,medicaid consistent,uninsured americans,benefits wrong,governments federal,secretary health,conservative start,problem systemwide,dangers misguided,entering postfiscal
1130002281,medicare fraud,justice department,goldbergs tenure,oigs efforts,recoveries fines,effectiveness mr,testified overutilization,recordbreaking returns,join senator,totaling billion
1130002343,spending crisis,coming senate,investors continue,downgraded federal,president ignored,reduce longterm,washington stops,virtually businessperson,continue limp,protect citizens
1130002385,kerry policy,asia kerrylugarberman,diplomacy senator,iran list,nuclear weapons,sanctions language,karzai strengthen,qualifications serve,bring forward,values recognizes
1130002570,rural communities,citizens work,neighbors try,kansans grew,pursue american,human nature,survive prosper,president home,rallied way,kansas face
1130002580,trilliondollar deficits,improve senator,decrease government,preached austerity,agree president,hatch speech,savings conceivable,curb underlying,collapsed withdraw,lives utah
1130002677,trillion deficit,deficit reduction,promising reductions,cuts tax,debt limit,massive progress,significant actual,democrats seek,hunkydory real,say way
1130002767,economy shutting,president longer,unemployment new,human concerns,americans yield,lower taxes,slow growth,machine accelerate,affect lowincome,unsustainable path
1130002771,adele loved,death kansas,heartfelt sympathies,remembered lives,hall passed,people efforts,woman president,longtime resident,talents treasure,capital important
1130002773,presidents health,costs healthcare,obamacare exchange,obama promised,veterans spoke,insurance mandate,reduce washingtons,wyoming understand,taxes hurting,average premiums
1130002863,children medical,shortage pediatricians,child treating,hospital philadelphia,doctor specializes,residents treat,patients havent,pennsylvanians fortunate,funneled medicare,especially budget
1130002864,reauthorizing chgme,children reauthorizing,patients children,resident physicians,improve hospitals,nationally program,congress bipartisan,health subcommittee,programs threatened,education support
1130002865,chgme reauthorization,psychiatry reauthorization,hospital congress,program medicare,childrens psychiatric,amendments improve,program critically,education equity,suspension rules,correct omission
1130002868,reauthorized chgme,hospital gme,reauthorizes childrens,specialize pediatrics,support program,educationor chgmeprogram,bipartisan support,funding want,297 childrens,program enormously
1130002869,program pediatric,support childrens,workforce reauthorized,gme funds,voting favor,hospitals,education entirely,houston increase,experiencing shortages,look forward
1130002870,pediatric residency,improve childrens,education program,gme support,health workforce,nurse congress,highquality clinical,support reauthorization,welltrained primary,provides critical
1130002871,pediatric residency,training medicare,hospital partnerships,costs graduate,education chgme,gme funds,support reauthorization,legislation step,choosing specialize,population increasing
1130002918,prayer caucus,spiritual heritage,motto pledge,members unite,congress president,bipartisan letter,america preserving,encouraging public,speaker appreciate,plaque placed
1130002971,loved adele,ceo hallmark,leaders annie,lady kansas,caring contribution,jackie immediately,met presidents,passionately potential,hall unique,invaluable don
1130002977,debt ceiling,sustain fiscal,deficits larger,appropriations bills,congress reduced,national agreement,consequences,bipartisan timely,cost health,avoid acrosstheboard
1130003023,leave families,policy maternity,work recovering,fortunate president,care fmla,presidential vetoes,health economic,tenure,difference lives,congresswoman active
1130003055,sig appointed,sanchez sig,clara county,building san,francisco father,mayor served,moved gilroy,control watershed,involvement agriculture,20 years
1130003060,commissioner bob,bennett inducted,appointed fmcs,union appointed,labor hall,federal mediation,corn processing,induction dubuque,faith award,start grant
1130003069,scouts honor,awarded boy,leader evacuated,death brian,camp helicopter,heart bypass,mexico mountain,big red,heroism skill,florida community
1130003080,ultrasound baby,dwarfism asked,pregnancy genetic,syndrome preparing,doctor mind,limbs form,boy better,technician joked,know raising,reeds procedure
1130003081,jan jennings,jan married,anniston alabama,mrs,hospital birmingham,married jeff,family relocated,gadsden state,children graduated,endogastric solutions
1130003082,ms mason,nurse mcmillan,memorial hospital,dallas worked,1972 served,ruth dixon,dc study,married duane,institute founded,obstetrics year
1130003104,medicaid governors,expanding medicaid,uninsured compelling,second amendment,expanding coverage,benefits virginia,putting policy,pleased republican,including nevada,lowincome adults
1130003251,dc voted,support reauthorization,affordable care,unable washington,using consortium,225 legislation,hospital gme,pediatric research,disease instead,continue educate
1130003414,obamacare tax,understand gentleman,wages future,balance budget,economy day,private sector,long term,americans impacted,400 000,agrees suffering
1130003450,pediatric research,texas health,childrens caucus,consortia consortium,muscular atrophy,training centers,coordinated nih,advocate behalf,group hereditary,cost 53
1130003479,pediatricians care,hospital congressional,chgme reauthorization,affordable care,provides funding,program overwhelmingly,colleagues senate,standalone childrens,americans access,lucile
1130003480,ms ryan,served constituents,york congratulate,plattsburgh district,23rd congressional,new position,benefitted commitment,outreach champlain,look forward,hospital cvph
1130003487,ehe diseases,epithelioid hemangioendothelioma,research epithelioid,cancer affecting,endothelium affecting,chest physicians,transplant alleviate,painful symptoms,fatigue study,weinberg establishing
1130003734,judge miles,civil rights,movement africanamericans,march washington,bronx scholarship,years emancipation,experience lincoln,carolina parents,representatives thornberry,serving supporting
1130003773,president present,national debt,union future,washington current,congress information,constitution says,state great,speaks american,uncertainty second,ofcontrol wasteful
1130004041,mr meyers,president nursing,honoring mr,manchester memorial,hospital past,outreach church,physician citizen,recently retired,officer dennis,san joaquin
1130004114,edward volunteered,army age,born 1932,alabama stones,paralyzed permanently,grandfather uncle,maxwell,attended spingarn,county maryland,college pursue
1130004115,national pediatric,gme support,reauthorize appropriations,service act,voted yea,residency,hospitals expenses,healthy lives,31 225,speaker airplane
1130004131,serving posttraumatic,veterans hospital,people mourning,burial ground,tribute texan,returning iraq,bring question,congresswoman giffords,acknowledge pay,president research
1130004143,enroll medicare,bipartisan legislation,rico beneficiaries,care requires,amend provision,monthly surcharge,opt coverage,state treated,introducing companion,joining union
1130004510,residents portage,michigana natural,community affordable,park recreational,awardwinning district,lakes connect,grew crossroads,healthcare facilitate,50th anniversary,economic climate
1130004608,congress debating,beraconnolly amendment,deficit sequestration,fiscal cliff,increase pay,madam speaker,allow consideration,moratorium increase,employees federal,divide issues
1130004719,debate health,save medicare,obamacare lowered,issue physicians,caucus consulted,congress 31year,numerous hearings,dr harris,tennessee just,completely different
1130004721,obamacare slowing,health insurance,protections affordable,americans dr,2010 president,congress reported,medicare age,growth health,outrageous increase,tennessee hope
1130004723,affordable policy,health savings,insured hsa,insurance going,percent uninsured,physicians spent,changed doctorpatient,georgia following,lower saying,president stood
1130004728,tax arguments,affordable care,attorney fair,litigated birth,medical device,decide injury,tennessee,percent award,tobacco lets,president likes
1130004731,medicare spending,formula expenditures,doctor fees,growth rate,goodness congress,percent cut,repeal sgr,tennessee explain,1997 formula,concern controlling
1130004735,medicare,benefit plan,plan hospitalization,turns 65,country retirement,day health,remember affordable,care half,accepting new,whats essential
1130004837,presidents health,love obamacare,medicine wyoming,facts stubborn,law adopted,adams facts,oral arguments,administration misled,revisit taxes,cost concerns
1130004841,lives randy,occasion kansas,countless pastors,suzy storms,president sad,family thoughts,remembered loved,community struck,serving encouraging,car accident
1130005087,colitis foundation,congressional crohns,ccfa president,advocate suzanne,advocacy conference,irwin rosenthal,md founded,patients award,awareness digestive,speaker rise
1130005098,walling russell,riverside russell,grandchildren russell,relocated riverside,architect stanley,built homes,cherished,married 1941,extend condolences,grants pass
1130005157,care veterans,va facilities,ptsd issue,woman nursing,hospital jamaica,maryland,assistants orderlies,problems relying,talking going,compete private
1130005567,kids cancer,children sponsors,hospital ucla,hills thanking,fund,skull base,magical caps,awareness week,founder american,year steven
1130005653,apps competition,contest students,stem educationscience,mobile medical,creativity better,encouraging childrens,jobs nationwide,technology decade,economic benefit,look forward
1130005880,wake atoll,art marine,attack pearl,68 navy,september 1945,fellow veteran,assigned art,usa behalf,worked japanese,klein weighed
1130005929,school terrell,contributions prairie,black history,texas 1921,established education,fort worth,appointed principal,isaiah milligan,namesake great,rise month
1130005936,dr fischer,hoosier dr,physician specializes,medicine pulmonologydr,hospital fellowship,critical care,practice indiana,residency 1992,board certified,look forward
1130005960,obamacare finally,health insurance,insurance cutrate,consumers coverage,lobbying experiments,act health,concerns industry,benefits costs,public option,average americans
1130006125,obamacare cuts,deficit ceiling,house budgets,senate weve,american economy,allow supercommittee,presidents idea,georgia hosting,hiring freeze,talk restoring
1130006241,deadlines misgoverning,presidents budget,trillion debt,leadership senate,treasury secretary,reforming medicare,make taxpayers,limit federal,mark lamentable,400th day
1130006253,speech senator,hours congress,legislation normal,president breaks,took oath,thinking early,sequestration cuts,abnormality times,punishment affect,warn notices
1130006326,dr koop,pandemic everett,courageous medical,health appointed,disease congress,tobacco deaths,understanding aids,served america,man received,reauthorized 2008
1130006471,violence women,abuse relief,protect children,shelter seeking,madam speaker,offenders fullest,substitute amendment,treatment sexual,gentlelady congratulate,build consensus
1130006845,medicare spending,affordable care,costs health,hospital billing,care average,control costs,patients private,president week,families hindering,develop nationwide
1130006854,nepals economic,nepalese garment,maoist insurgency,poverty collapse,average tariff,ensure garment,constitution challenges,components efforts,imports removed,status rise
1130006896,springfield veterans,veterans foreign,vfw post,7327 recipients,volunteerism year,women served,continued service,bringing goodie,auxiliary contribute,uso provides
1130006933,mayor daugherty,establish mcintosh,branch washington,alabama health,mobile district,founded cms,southwest bank,service volunteerism,friends searcy,satsuma charter
1130006997,emergency preparedness,preparedness reauthorization,legislation 307,aid local,communities responders,bills hospital,public health,burn association,require department,countermeasures fda
1130007150,nurses hospice,congratulate hospice,care honoring,nursing congratulate,quality compassionate,choice palliative,hpna celebrate,honoring informed,aging longterm,hope join
1130007152,volunteer nicholas,nick died,berkeley nick,corps campus,china brief,loss peace,life service,mr speaker,recruiter encourage,serve august
1130007161,chew sonoma,sonomas service,district board,honorary mayor,assistance residents,tribute niels,susan wetherby,valley decades,speaker rise,children doting
1130007306,medical records,cuff surgery,roe talking,unnecessary procedures,liability reform,grandparents colleagues,promised obamacare,having electronic,tennessee agree,wave future
1130007307,electronic record,feeforservice medicine,hospital readmissions,outcomes transparency,practice converting,rural georgia,sgr,think disadvantages,wave future,charts
1130007360,president remember,entitlements presidents,obama sequester,fiscal crisis,bush probably,essential senate,leadership colossal,change immigration,intelligent,sequesterautomatic spending
1130007399,halligans nomination,justice roberts,circuit judgeships,senate reconsider,madam president,consider caitlin,justify appointment,vacancies dc,succeed john,circuit bench
1130007407,health coverage,coverage penalty,penalty employer,insurance average,drop benefits,require unconstitutional,50 employees,senator tennessee,value pay,footing cost
1130007488,connecticut rich,rich graduated,mr richs,oversaw construction,founded 1920,opened downtown,fathers business,stamford hospital,bob beloved,hotels 1958
1130007514,israel larry,larry advocated,honor friend,dobkin,cancer left,carlie sydnie,nachshon passion,touched countless,outreach counseling,speaker rise
1130007516,erica axiotis,40 honorees,des moines,development mercy,applaud mrs,donations assist,serving director,communities careers,speaker profound,criteria
1130007701,sequester impacts,furloughs continued,legislation replace,pasoans voted,federal workers,shutdown alleviate,cuts jobtraining,budgets cbp,protect borders,irresponsible provides
1130007757,representing lawyer,prosecuting views,halligan fact,disagrees republican,vindicated colleagues,senator kentucky,issues filibuster,leader cite,roberts did,circuit qualified
1130007767,district attorneys,halligan nominated,judicial nominations,judge ms,york thengovernor,current role,talent caitlin,bipartisan manner,circuit ms,qualifications broad
1130007769,halligan appointed,georgetown managing,counsels office,judge patricia,law degree,circuit woman,nomination caitlin,appeals 20year,clinton worked,support ms
1130007800,constitution brennan,filibuster overused,principle americans,amendment longer,reviewing indictment,nomination threatened,forbids cia,president rise,imprison indefinitely,apply drone
1130007906,amendment drone,stop nomination,senators response,deauthorize war,america questions,combat brennan,answer counterterrorism,targeting cells,explicitly noncombatants,contingencies creating
1130007925,drone strikes,human rights,destroy intelligence,tell constitution,lobbying coming,alternative armed,democrats choose,brennan begins,president disappointed,nonbinding resolution
1130008000,miners pension,mineworkers healthcare,plans miners,orphaned miners,care retirees,losing benefits,widows federal,plan orphans,coalfield accountability,vast majority
1130008059,obama doing,legitimizes drone,discussion republican,senator paul,failed president,intruded congressional,thank colleague,think executive,terrorism long,astonished say
1130008084,toothache die,deamonte died,maryland child,statewide oral,mr president,candy reward,medicaid received,brain surgery,disease time,extraction deamontes
1130008085,grants dental,health disparities,benefits arent,medicaid chip,states improve,children qualify,care secondary,senator maryland,contacted hhs,nonprofits participate
1130008141,markets fair,virtues marketplace,store dumping,society inherently,businesses dodge,reduce emissions,cornerstone economy,costs stormdamaged,laborintensive outdoor,figure treat
1130008198,santa cruz,california history,ndgw childrens,mclean niece,local women,funds provided,ambulance 1907,mission restoration,involve civic,congratulating native
1130008237,predicting obamacare,obamacares passage,obamacare increase,congress pass,spending subsidies,obama promised,costs health,words president,fears coming,identified issues
1130008275,mount vernon,public library,knox county,county benefit,delivering books,schools daycare,125th anniversary,opened february,serving hospitals,president today
1130008348,federal spending,budget plan,grow government,week senate,promote obamacare,cuts commonsense,frivolous programs,madam speaker,free cell,relies failed
1130008428,poverty medicare,rancher elderly,percent seniors,social security,changes ought,horrible 1964,values americans,drugs spend,hospital remember,federal government
1130008579,enable veterans,claims processing,baltimore worst,senator advocacy,government shutdown,average disability,staffing issues,walter reed,permanent impact,infotech enhancements
1130008642,hiv newborns,human immunodeficiency,gays patients,pediatric infectious,born dr,acquired immune,epidemic wish,functionally cured,ms march,advance research
1130008646,pharmacy caucus,policymakers pharmacists,pharmacies importance,nacds rximpact,congress recognize,visit capitol,90day supplies,madam president,march 1314,adherence effectiveness
1130008683,agricultural commissioner,growerled spray,sealer weights,stanislaus county,egg advisory,almond pollination,colonystrength inspection,caseri served,cacasa seed,procedures used
1130008744,orange california,orange commemorate,california celebrate,46th congressional,congratulations city,anniversary oldest,uci medical,county alma,happy 125th,attractions like
1130008968,owe senator,debt gratitude,1964 speech,tenure confident,paul say,president read,implications economy,forecast congressional,sadly promise,filibuster led
1130008977,obamacare taxes,harms obamacareand,forecasts taxpayers,pharmaceuticalsbecause incentives,trillion additional,medical devices,policy decisions,department labor,substantially diminishing,russell george
1130008979,repeal obamacare,congratulate presidential,medicare secretary,amendment seen,debated senate,hope cruz,increase seniors,modern conservative,suggestions improve,act 34th
1130008983,impact obamacare,save taxpayer,care run,overburdened government,americans unemployed,maryland allowing,president wish,quit hospitals,trillion told,defund implementation
1130008985,cruz amendment,affordable care,nowbecause obamacare,health reforms,repeal legislation,gender discrimination,eligible social,prevention author,lee,mammogram psa
1130008997,problem obamacare,cruz amendment,lose health,insurance major,reform protects,speak policy,americans affordability,debate today,defund,cardiologists discouraging
1130008999,senator florida,obamacare explosion,amendment offered,cruz offering,piece legislation,president predicted,employment parttime,fix needs,europeanizing country,moving lower
1130009051,redefine obamacares,cruz amendment,oklahoma employees,arguing irs,medicaid order,governmentrun plan,president discussing,morning lawsuit,sense air,crossblue shield
1130009059,obamacare dramatically,cruz amendment,program medicaid,cost health,president thank,budget process,afford basic,negotiations stabilize,oklahoma comments,security unsustainable
1130009071,cruz amendment,grow business,affordable care,government hear,washington burdening,lincoln franchise,president today,effect regulatory,sit small,simply afraid
1130009089,funded subcommittee,spending package,propriations bills,provide federal,strenuous bipartisan,military constru,chairwoman ap,jurisdic leg,pr,identical agreed
1130009098,remiss senate,mikulski committees,subcommittees appropriations,house leadership,harkin absolutely,bipartisan continuing,debate vote,consensus poison,president yield,agreed time
1130009132,appropriations senate,senator mikulski,mccain amendment,immigration reform,stop grants,servicemembers veterans,people arizona,new wastewater,close working,frivolous unnecessary
1130009302,sleep health,circadian disruptions,forms hypersomnia,drowsy drivers,apnea incur,americans chronically,daytime somnolence,disruptions disorders,risk obesity,deprivation cost
1130009341,drugs obamacare,medicare savings,republican budget,medicaid cut,concentrate seniors,repealed going,voucher means,philosophy policy,called ryan,balancing socalled
1130009436,republican budget,representative ellison,tax breaks,trillions going,medicaid changes,deduction chopping,mortgage tax,benefit wealthy,jobs lose,rates lowering
1130009460,washington spending,votes budget,tax hike,democrats owed,strengthens medicare,hope senate,wasteful stimulus,agree republicans,forward thoughtful,control proposed
1130009651,therapists medicare,citizens seniors,wyoming senator,permits mental,benefit access,counties practicing,health issues,profession shortage,program legislation,administration tricare
1130009694,mrs hollingsworths,grandchildren angela,ask houses,attended garner,sylvia sue,happy 95th,presbyterian church,friends wishing,blondell,milestone mr
1130009700,antibiotics medical,infections die,alarmingly multidrugresistant,bacteria protecting,resistant disease,illnesses overuse,hospitals longterm,dr frieden,incubators resistant,cre recently
1130009702,stage irving,lyric founded,american musical,attend productions,carousel 40piece,award philanthropic,ellis impressed,texas distinct,ralph joys,orchestrations e299
1130009737,religious rights,obamacare forces,hhs mandate,injunction offers,buy health,care conscience,charities businesses,founder dominos,today support,drugs destroy
1130009954,obamacare good,ryan budget,differences health,differences house,reforms,increase cost,care going,going debate,seniors gentleman,mark quality
1130009964,sued department,medicares competitive,concerned unjust,mr speaker,providers vulnerable,congress prohibited,serve american,opinion citizen,medically necessary,ensure cms
1130009982,nabors congregation,michael nabors,pastor new,youth minister,philosophy leadership,calvary overseen,career dr,understanding residents,michigans children,rights princeton
1130009992,macomb healthcare,surgery fellowship,detroit osteopathic,dr james,johnson honored,director hospitals,director mclaren,educator mentor,speaker rise,annual crystal
1130010002,mr wahby,macomb healthcare,county treasurer,honored mclaren,leadership ted,need compassionate,reside today,career financial,clair shores,began successful
1130010016,nbna nonprofit,nurse associations,alabama nbna,black nurses,sorority theta,association recognized,president national,tuskegee alabama,americans implement,celebrate new
1130010022,memorial healthcare,congratulating salinas,california passed,began fundraising,stateoftheart opened,eisenhower sent,resumed 1947,employees 45,bataan death,women armed
1130010023,memphis minerva,minerva worked,johnican attended,councilwoman founded,teacher librarian,elected shelby,mr speaker,hamilton elementary,equality advocated,proudest achievements
1130010026,republican budget,exploding deficit,repeal obamacare,audited bipartisan,consistent romneyryan,pretending balance,propose fantasy,10 years,dissembled ignored,systemswe save
1130010099,trilliondollarplus deficits,debt president,obamacare add,care republican,speaker president,government overreach,house budget,future repeal,longterm,report gao
1130010171,democrats budget,deficits trillion,debt president,senate week,tax increase,recession officially,passage obamacare,progress reason,irresponsible remind,saying definition
1130010223,sequester faa,government shutdown,stop debate,mitigate climate,consequences president,continuing resolution,bipartisan way,reduction balance,issue colleague,problems floodingcoughing
1130010239,deportation plascencias,plascencias lawyer,mexican nationals,legislation behalf,permanent residence,states family,wife maria,paperwork delay,benefits begun,children acclimate
1130010342,obamacare impacting,employers new,unemployment remains,economy needs,tom boucher,reform ailing,parttime work,hearing restaurant,hampshire testified,recovery continues
1130010371,budget seniors,affordable care,guarantee medicares,illness ryan,social security,citizens impact,unemployment antigrowth,way balance,000 republican,coupons better
1130010452,balance budget,budget guilty,committee doing,obamacare taxes,chairman yield,raise revenue,government better,gentleman maryland,yes,replacing current
1130010463,reduce deficits,obamacare savings,economy 10year,medicare colleagues,democrats said,claim balance,time consume,campaigned fall,chairman just,replacing sequester
1130010475,obamacare loopholes,spend obamacare,ending medicare,deficit reduction,spend washington,tax code,saying close,gentlelady pennsylvania,doublecount raid,conversation hearing
1130010510,deal medicare,obamacare changed,seniors disagree,health inflation,maryland talked,patients doctors,mr chairman,sure plan,cuts year,sky theory
1130010518,save medicare,obamacare caps,bipartisan idea,current seniors,talk wealthy,pricecontrolling premium,member budget,enjoy backandforth,yield minutes,tennessee
1130010534,spending republican,senate balances,repealing obamacare,medicare trust,balance mean,years plan,tax increase,aisle talk,chairman im,consequence unrestrained
1130010535,medicare trust,proposal deficit,mr chairman,years republicans,act obamacare,repeal shorten,fund just,college affordable,connecticut worked,courtney
1130010576,budget democrat,reduces spending,presidents plan,social security,legislation balances,support ryan,insolvent medicare,current beneficiaries,care costs,remind mom
1130010587,budget deficit,raise taxes,austerity approach,democrats proposing,savings affordable,caucus yield,chairman ways,consume weve,replace sequester,results slowing
1130010591,recoveries recession,economy real,america growth,percent postwar,gdp average,economy chairman,budget resolution,committee assess,discussion years,following charts
1130010616,american economy,roosevelt said,taxes lack,1930s test,depression unemployment,policies encourage,debate discussion,reduces deficit,reasons aquifers,rebuilding upgrading
1130010639,supplements misleading,concerns fda,pills mineral,events dietary,effectiveness sold,adverse events,local drugstore,consumers problem,gao report,america isnt
1130010643,president debt,fiscal dysfunction,budget people,trillion unfunded,senate floor,preparation obamacares,social security,americans continue,numbers obligation,waging
1130010744,democrats budget,cuts revenue,changes medicare,reduction republican,manifesto leftwing,thought deficit,initiatives good,trillion coming,madam president,prioritize state
1130010781,floridas history,ran governor,karl educator,college died,madam president,loved fred,senator dempsey,man personified,confidant devoted,questioned integrity
1130010843,veterans outpatient,stateoftheart healthcare,treatment joliet,000 wounded,somber remembrance,start iraq,services including,illinois edward,benefits deserve,retinal imaging
1130010844,districts medicaid,medicaid costs,reimbursement act,state costs,percent federal,annual increase,expands eligibility,selfgovernment improvement,allotment reduced,bringing dcs
1130010996,tax increases,taxes fiscal,fiscal cliff,budget discussing,trillion new,content obamacare,drain economy,balanced approach,friends called,house youre
1130011028,budget president,deficits senate,progressive caucus,raise taxes,spending 265,obamacare let,trillion new,time consume,failed federal,plan nearly
1130011079,caucus budget,repealing spending,balanced budget,budget ryan,savings obamacare,gimmick republican,repeals health,balance look,chairman discussion,failing rsc
1130011081,democrat budgets,fiscal cliff,priorities president,taxes falling,chairman heard,raised trillion,jobs paychecks,yielding thank,economy succeed,colleague sensitive
1130011102,balanced budget,mr chairman,prosperity america,trust american,obamacare controls,rsc,washington given,approach,tax increase,progress returning
1130011141,spend medicaid,staff budget,managed care,chairman reform,paying debt,ryan plan,balances balance,taxes cutting,programs generations,states average
1130011157,republican budget,reduce deficit,austerity doubling,help economy,mr chairman,strengthening middle,make investments,fundamental choice,obamacare time,sequester essential
1130011159,prevent austerity,lets reform,raise taxes,grow economy,senate considering,trillion want,obamacare rationing,safety net,green graph,mr chairman
1130011171,rely medicare,medicare parents,care seniors,talking patients,values care,parents grandparents,make personal,america pay,mr speaker,deteriorates eats
1130011178,medicare efficient,medicare problem,cost health,costs seniors,crisis republicans,care innovation,current fiscal,private plan,representative covering,control cost
1130011181,turning medicare,dealing republican,colleague california,burden senior,certainly appreciate,experience medical,helpful ways,meeting needs,campaign months,energy choices
1130011183,improve medicare,affordable care,partisan issue,insurance sector,concerns health,americas seniors,reforms absolutely,costs security,rate increase,bankruptcies result
1130011476,budget committee,senate worked,ignored spending,nonpartisan joint,term presidency,dealing tax,institutionalized information,increases finance,abiding lawcoordination,resolution demands
1130011482,presidents budget,spending cuts,grows government,learn bipartisanship,jobs cut,decrease debt,senate floor,percent anticipated,outofcontrol deficits,travel wyoming
1130011523,affordable care,insurance drug,repeal defund,government spends,policies accelerate,waste health,report president,rates infection,redesign doing,primary preventive
1130011607,marys hospital,rural st,communities inpatient,affordable care,maryland named,county improving,congratulate medstar,grant program,services reputation,centennial year
1130011669,balanced plan,balance budget,repealing obamacare,surplus president,voting budget,preserving american,congress working,reforms means,waste means,lower energy
1130011671,republican budget,chairman yield,candidates president,europeanstyle austerity,obamacare urge,balanced approach,voted resoundingly,cuts infrastructure,colleagues reject,fails number
1130011672,spend washington,demise obamacare,trilliondollar deficits,chairman budget,strengthen medicare,outofcontrol debt,order democrats,divided government,constructive reveals,attacks time
1130011678,irs efforts,reduction federal,funding continue,judiciary budget,aca state,implementation doddfrank,sec flatfunded,allowing sequester,section internal,additional 254
1130011707,devastating obamacare,representative burgess,save health,vote great,insurance mr,harris told,president respect,states signed,average american,happening house
1130011708,hurt obamacare,ofwhere medicare,congress lazy,pelosi said,care percent,read read,tells policy,longer health,billion,speaker devastatingly
1130011711,turnout town,texas platform,protect population,remember summer,hear thoughts,bring,points manageable,destroy working,handled federal,cost president
1130011723,doctor obamacare,medical records,insurance avoiding,caucusyourself,privacy leftwingers,report unemployment,retire early,filling staff,wisdom comes,glad dont
1130011727,obamacare fined,old medicare,coverage spouse,texas physician,caucus giving,human services,interpretation lawprobably,diseases instances,regulations process,banding colleagues
1130011729,care obamacare,medicaid ghetto,america health,socialized medicine,patients different,dr burgess,creates classbased,point debate,unintended consequence,lowest possible
1130011741,labor commodity,payroll bank,imposed wage,unions drove,make job,reclaiming time,fiscally irresponsible,america transition,obamacare dropped,saying prayer
1130011751,obamacare affordable,insurance lifesaving,america health,policy sarah,lifetime caps,benefiting legislation,care didnt,eisenhower talked,born disease,americans just
1130011791,senate budget,budget democrats,budget intents,fiscal challenges,democratic talking,americans crisis,deficit words,obamacare rich,balance important,horizon issues
1130011811,caucus budget,budget credible,bipartisan,concerns democratic,structural deficit,committee hard,entitlement reform,thank chairman,cuts discretionary,issue plagued
1130011816,civilian furloughs,veterans benefits,economy civilian,reduce salaries,alternative fiscal,hear senator,virginia effects,defense cuts,doing wonderful,consumer confidence
1130011835,raise taxes,spending democratic,presidents plan,smaller deficits,obamacare budget,feeble economic,senator florida,itemized deductionsmortgage,resolution calls,enjoy
1130011842,budget health,cover womens,deductibles republican,care provisions,reform impacting,contraception copays,care ryan,deferring senator,michigan cancer,provided definition
