1100001538,higher taxes,appreciate congress,people tennessee,218 votes,district pennsylvania,meeting payroll,american concerned,changed rules,owners perspective,threefifths majority
1100001614,uganda lyne,lyne colleagues,nurse caring,clinic,ms beverly,worked infectiousdiseases,women children,establish learning,associates sparked,hope better
1100001649,heart facility,mexico heart,hospital employees,downtown albuquerque,mexico established,reimbursement nursing,largest employers,work standards,madam speaker,enrollment employee
1100001656,military families,benefits military,medicaid ssi,protect loved,survivors insurance,federal supplementary,poverty provides,san diego,regulations threaten,s243s312 measures
1100002076,minimum wage,republican compromise,raise unemployment,believe congress,federal reserve,california yielding,businesses increased,unbalanced approach,lets work,offset tax
1100002184,wage califor,tax cuts,proposed minimum,legislation hurts,poverty greater,speaker nancy,layoff lower,rethe federal,wisconsin,care cost
1100002367,new troops,pulling iraq,members cia,defense classified,unquote allies,president wants,000 stay,testified committees,private contracting,point addressed
1100002382,100hour agenda,promise bipartisanship,president minutes,100hour promise,110th congress,asking adjournment,address iraq,appropriations prohibited,dont expect,hearing aisle
1100002393,fairhope police,chris served,alabama attorney,appointment chief,dispatcher graduation,force baldwin,blue lightning,investigator earning,drug task,thanks efforts
1100002451,chairing medicare,economists health,federal spending,nonpartisan congressional,drug prices,chart quote,noninterference,threequarters prescription,office information,marilyn moon
1100002771,corporal dunham,honor medal,cpl jason,late marine,dc died,today president,sacrifice behalf,designate postal,iraq began,hospital outside
1100002897,stem cell,debate prolife,jude research,reagan christopher,struggles alzheimers,diseases cures,embrace science,health citizenry,accompany paralysis,colorado efforts
1100002922,shelbie diagnosed,embryonic stem,diagnosed als,8yearold daughter,sylvania,lou gehrigs,supporter medicalmiracle,hope dream,research best,speak respirator
1100002977,stem cells,fund embryonic,scientists hope,debate organ,congress microbiologist,research opinions,technologies saving,strides forward,unite try,sure today
1100003062,embryos used,ivf process,fertilization clinic,disposed decision,process clinics,procreate going,divorce children,variety reasons,original creators,country percent
1100003079,cure diabetes,advancing medical,law stem,cord blood,science committee,leukemia using,ethical pitfalls,cells year,district hope,provides collecting
1100003226,iraq decision,president spoke,increase troop,suggesting plan,understand fundamental,20 000,overwhelming desire,injuries young,differences culture,base fails
1100003273,discussion medicare,minutes discussion,speaker opportunity,respond colleagues,representative,hour iraq,aisle resisted,caucus absolutely,requiring secretary,bring amendments
1100003276,patients government,lifesaving medications,cut medicare,prices veterans,premature change,heart lung,satisfaction premium,hurt seniors,access effective,force hhs
1100003337,rachel keith,mrs hiram,demeanor dr,pallbearers luther,boone founding,hospital served,met judge,association liberia,deeply appreciates,help advocated
1100003577,global warming,scientists projected,looming public,forecasted unchecked,year hadley,insectborne diseases,britains leading,october 30,health cited,compliance costs
1100003681,savings walmart,generic drugs,congressional budget,right medicare,plans marketplace,average premium,conservative dont,seniors choose,negotiate lower,gentleman california
1100003684,medicare prescription,profits drug,lobby congress,financial windfall,affordable benefit,noninterference clause,saying plans,negotiation lower,dingell leadership,chair rise
1100003705,medicare modernization,affordable medicines,markets oppose,seniors access,prices hope,today support,need concerns,encourage colleagues,chairman mr,house interpret
1100003716,price drugs,power negotiate,restriction secretary,sense objections,congress responsibility,marketplace work,control free,best reduce,adjustments necessary,say wish
1100003736,nonintervention clause,intervene prescription,government interfere,medicare languished,drug plan,law argue,scenario democrat,negotiate constituents,podium pounding,lowering estimate
1100003808,opposition medicare,plan democrats,congressional budget,approved fda,percent drugs,price controls,savings plan,va formulary,participate provides,speaker talk
1100003840,medicare modernization,drug price,legislation represents,start campaign,advocated,lifesaving medications,power negotiate,seniors try,allow hhs,fund threequarters
1100003852,prices medicare,voted prescription,negotiate drug,requiring hhs,negotiated va,ensures congress,secretary health,help seniors,companies lower,dingfll new
1100003855,support medicare,drug prices,congress passed,secretary negotiate,ensuring change,development biologics,senior,florida represent,greatly benefit,speaker rise
1100003861,seniors legislation,prices medication,prices senior,secretary health,negotiations effectively,hold hearings,helps constituents,significant savings,58 percent,americans urge
1100003954,want medicare,congress needs,improve drug,reintroduce legislation,benefit ensure,seniors doughnut,formularies contained,americas economic,access worldclass,number different
1100003986,founded elyria,luther king,illyria visited,easter seals,hospital fundraising,businessperson edgar,opportunity heman,1919 notable,allen appalled,resident
1100004003,medicare modernization,seniors report,drug coverage,enrollees urge,congress ensure,terms plans,meaningful affordable,implementation mma,streamlined easier,families unable
1100004043,american embassy,americas secretary,service american,described jefferson,aca founded,rena serves,chief nonimmigrant,dallas native,award presented,extended state
1100004090,affordable health,reducing medicares,patient government,insurance reforms,care democrats,illness aging,longer senates,fixing american,washing machines,rate hike
1100004254,senate appropriations,dealing fiscal,congress reduce,congress earmarked,executive bureaucracy,public monies,transparency debate,overcoming presidential,accountable aboveboard,definition wasteful
1100004420,legislation appreciate,conversion mortgages,limitation cap,lending shut,frank ranking,staff financial,bachus help,insurance timely,florida introduced,prevent fha
1100004426,housing seniors,home equity,conversion mortgage,homeowners age,fha reverse,accounting 90,known huds,35 years,program hecm,healthcare costs
1100004513,sergeant wilson,dog coalitions,conservative blue,restore fiscal,honoring veterans,discuss accountability,congress saw,commonsense idea,marcus,hour thfs
1100004667,price medicare,differences prescription,drug seniors,veterans enrolled,zocor drug,recoup costs,certainly taxpayers,question treatment,reclaiming time,control lowest
1100004674,aging teds,funding alzheimers,subcommittee aging,care elderly,legislative assistant,retirement disability,retiring deputy,oversaw staff,passing 1984,navigate federal
1100004843,generic drugs,drug costs,care legislation,protecting patent,competition act,hatchwaxman provisions,access affordable,abbreviated new,longstanding bipartisan,introducing preserve
1100004849,health partnership,care campaign,bipartisan legislation,state medicaid,statebased innovation,approaches federalist,systems act,tierney tom,washington dc,determine suc
1100004900,border justice,agents ramos,enforcement attacked,mexico drug,12year prison,draw firearm,bush review,immunity testify,duty outrage,threateningly turned
1100005189,student borrowers,rates student,college tuition,fewer collegeeducated,reduction rates,inflation 2001,years act,serve mitigate,lowincome bracketsto,speaker rise
1100005256,resources subcommittee,committee human,congress safety,vision responsibility,make america,heroes gandhi,social security,assistance needy,change want,reexamine strengthen
1100005404,elections turkmenistan,niyazov turkmenistan,presidentforlife niyazov,dictator hope,onesaddam husseinwas,leader exile,orazov precisely,korea declaring,people otherpresident,state modeled
1100005409,cancerfund children,american cancer,hospital celebrations,magical caps,angeles mayor,treatment skull,thanking steven,began american,e124 vital,institute cedarssinai
1100006027,cheaper medicines,medicare negotiating,snowe bipartisan,pricecontrol regime,temperature debate,medicara smart,helping taxpayers,formulary restricts,consumer distinguished,try zero
1100006031,discussing iraq,terrorism doing,national interests,purpose protect,objective strategy,agree secretary,values fundamentally,radical fundamental,view engage,precipitous pullout
1100006213,health coverage,reducing medicares,healthy americans,care debate,incentives americans,senate addressed,innovative proposal,average premium,president decade,change ensures
1100006216,ltac hospitals,medicaid services,acute care,nursing homes,continuum care,longterm care,growth medicare,dakotans vital,costsaving proposal,clarifying congressional
1100006217,ltac hospitals,hospital stays,clinics legislation,intensive facilities,average patient,longterm acutecare,medicare spending,types postacute,utah,care agree
1100006274,bipartisan medicare,healthcare affordable,costs prescription,drug plan,repeals provision,longterm agenda,alleviating seniors,price concerns,americans stand,steps accomplishing
1100006284,medicare drug,cost healthcare,prices seniors,benefit burden,fellow democrats,congress allow,policy forward,secretary department,needed improvements,path negotiation
1100006313,iraq dedication,speaker soldiers,officer dustin,corpsman attached,tell navy,bravery resolve,kirby service,honor visiting,phone fellow,petty
1100006439,leaders naomi,thomas gray,respects san,cofounded african,disadvantaged residents,planning health,madam speaker,parenthood field,agency advocated,lifetime service
1100006463,college access,federal aid,education ensure,achieving pell,increase affordability,students mckeon,boehner buck,republicans increased,alternative proposal,lawmakers number
1100006504,indian affairs,colleague senator,care native,state health,heart atans,reservadian,indi diagnosed,nurse looked,letter taped,administrators understaffed
1100006554,fairness senate,speaker pelosi,federal poverty,wage reduces,economy issue,president idea,debates minimum,clean minimum,medicaid provide,enjoy
1100006703,education catholic,schools ensure,americas youth,ensuring american,honors contributions,enrolled,states conference,percent children,emphasizes moral,res 51
1100006738,washington honoring,members holocaust,committee distinguished,speaker nancy,sharp wife,foreign affairs,tribute memory,colleagues excerpts,reverend waitstill,respect shecklerfeder
1100007348,childcare amendment,grant proposed,colleagues amendment,thank senator,increase familys,expanding quality,president rise,concern hope,decent child,kansas
1100007473,student loan,reduces student,concerns college,education savings,relief act,policymakers ensure,michigan families,unsubsidized stafford,reducing cost,represents shortterm
1100007479,student loans,college effect,congress ability,guaranteed subsidized,reduction rates,course debate,attendance legislation,benefits,tax imposed,greatly added
1100007978,minimum wage,montana depreciation,states minimum,labor standards,expenses small,require federal,businesses substitute,expensing anpaid,daytoday aca,reduces administrative
1100008137,officer sandy,ms sandra,returned virginia,women fort,clerk career,entered petersburg,ellis retirement,lee deserves,parttime position,began dedicated
1100008138,mrs smith,wish helen,basssmith happy,hospital volunteer,grays dressmaker,maintaining positive,18th congressional,character,farmer years,describes short
1100008160,oil savings,bring fuelefficient,energy congress,warming real,emissions reasons,drive act,protect nation,scientific consensus,madam speaker,kingston introduced
1100008238,foster care,adoption amendment,minimum wage,benefit parents,amendment 105,children florida,states desperately,pray speedy,difference life,yield floor
1100008242,insurance pooling,health insurance,risk want,highdeductible policy,expanding health,care intend,concept proposal,particular amendment,lowering cost,younger individuals
1100008331,time amendment,flextime employee,employee option,adjust schedule,families workplace,labor reason,fairness options,flexibility capacity,abrogate obligation,life recital
1100008357,better amendment,deficit medicare,cost repeal,bunning proposes,taxes senator,tax loopholes,president urge,security benefits,essentially substitute,207 just
1100008422,raising taxes,senate amendment,owed governmentowed,billion payroll,provisions talking,socalled payfors,education affordable,loopholes,collectedwithout,modify make
1100008700,minimum wage,wage arguments,cost labor,professor economics,poverty working,proposal senate,ought raise,government intervening,laborsomething doesnt,fixing cost
1100008719,patient radiologist,care information,technology health,rural hospitals,procedures fear,lees,warrants discussion,employees access,medicare costs,presidents plan
1100008762,water infrastructure,reservoir caused,funding dakota,changes sediment,supply challenges,leaving intake,revitalization act,sakakawea continues,affordability criteria,rates exceed
1100008816,marines death,posttraumatic stress,man served,visited veterans,newspaper story,iraq described,mn,combat sleep,jonathan schulze,good reviews
1100009043,leader staten,john life,mr speaker,legislature governor,assemblyman vincent,today emphasized,church honor,lavelle lived,republicanelected,immigrants notion
1100009136,robert davidson,industries spi,organizations morehouse,boston cofounded,consulting firm,chairman chief,jacobs engineering,chicago graduate,developed californias,bank nasdaq
1100009280,americans poverty,lower unemployment,hourly wages,increase federal,improve wellbeing,earner lives,value minimum,madam president,serves food,agree person
1100009343,generic drugs,marketed federally,generic competition,consumers congress,20year patent,costsavings amendments,medicare law,manufacturers loophole,passed hatchwaxman,schum
1100009398,presidents health,care plans,increase taxes,med plays,insurance market,congress pass,tennessee federal,government good,disproportionate service,million americans
1100009682,uninsured americans,health savings,presidents proposal,plan medicare,crisis view,idea health,going coverage,say thank,wisconsin start,exceeds cumulative
1100009684,prices health,covered medicare,disclose prices,cost mammogram,patient paying,citizen discount,prescription identical,form discrimination,transparency ideas,understand democrats
1100009688,health insurance,tax deduction,charity care,care tampa,incentives disproportionate,said accountants,provides millions,level taking,pennsylvania listened,colleague distinguished
1100009693,service medicare,privatization,afford health,understand democrats,policy bring,profits idea,cost shifting,wisconsin problem,pennsylvania new,fix small
1100009708,world oil,reserves russia,venezuela looms,usgs estimate,governments realize,adjust economy,emirates hardly,lecture energy,overarching concern,repeating charts
1100009716,speaker franks,congressional career,courteous thoughtful,staff congratulate,barnes longtime,letter commending,house armed,authorization process,traitsprofessionalism,march 1979
1100009952,rewrite funding,bills proposed,disbursement section,housing subcommittee,authorizing committee,support provisions,allow democrats,transit pell,order amend,veterans healthcare
1100009998,increasing funding,presidents budget,care grants,voucher renewals,legislation endangers,prevents nasa,veterans healthcare,federal,including ohio,longterm continuing
1100010001,chairman appropriations,congress legacy,legislative executive,clean fiscal,senate think,deficits added,americans voting,passed requires,enable mess,speaker draining
1100010004,funding scientific,fiscal,pleased appropriations,bills passed,congress ignored,continuing resolution,fy07 detailed,voting proposal,concerns impact,jeopardized american
1100010012,funding fiscal,disaster loans,costs sba,grants increased,million additional,senate complete,salaries,agencies included,furloughs support,continuation resources
1100010220,health tax,better medicare,care reform,agree democrats,president breaking,republican economists,healthy americans,say federal,ceo safeway,cholesterol stop
1100010540,language policy,languageready workforce,language proficiency,strengthen foreign,speak arabic,national intelligence,hearing federal,unable converse,conference implemented,feingold joined
1100010631,middle classworkers,debts diminishing,protect families,strengthening americas,economic squeeze,labored tirelessly,care healthcare,highest unemployment,overriding,systems faulty
1100010660,presidents proposal,health insurance,union address,plans troubled,reauthorize strengthen,programs concern,vulnerable divert,agree thepresident,today staggeringly,flu bioterror
1100010833,va hospital,provide veterans,facility continued,denver joined,liver transplant,construction new,tremendous care,necessary funds,congress authorized,1963 provided
1100010916,arkansas dan,baptist medical,arkadelphia rotary,served president,gathright member,crittenden memorial,magnolia police,department graduating,condolences wife,named assistant
1100010948,caulfield congress,representatives counsel,jurist chief,federal professional,legal john,police appointed,duty thomas,capitol incident,advice parliaments,act implementation
1100010957,internet tax,ecommerce congress,tax freedom,progress internet,access policy,penetration worldwide,banning discriminatory,survey americans,continued growth,usage lags
1100010977,executive texas,mr hawthome,parkinsons information,receiving greer,alzheimer helped,presbyterian healthcare,regent senior,boone powell,hawthorne number,establish apdas
1100011177,flawed strategy,shifted wmd,iraq sufficient,senator levin,approach president,political reliability,intelligence represents,describes focusing,allegations terrorist,doctrine calls
1100011329,consumer protection,problems scams,educate citizens,bureau aarp,congress week,financial pitfalls,navigate marketplace,sponsored bythe,consume mr,yield time
1100011333,resolution committee,thank legislative,congresswoman judy,help constituents,financial literacy,hoyer bringing,partnership encourage,highlight consumer,leadership energy,read reach
1100011338,consumer committee,consumer protection,energy commerce,federal statutes,legislation hope,vigorous oversight,number protectionthat,salute ftc,email polluting,homes responsibility
1100011521,naacp littleton,attended howard,honor mitchells,activist graduate,president delawares,nurse governor,advocates home,contributions state,advancements helped,integration local
1100011548,executive texas,receiving greer,parkinsons information,alzheimer helped,presbyterian healthcare,hawthorne number,regent senior,referral center,establish apdas,boone powell
1100011767,global warming,emissions substantially,creating regulatory,debate debate,bipartisan reduce,energy dupont,economically viable,cap trade,problem federal,program large
1100011824,resolution bipartisan,distinguished senators,levin warner,debate iraq,help soldiers,president send,biden hagel,obstructionism keeping,expresses strong,enjoy
1100011944,reimbursement cnms,increase medicare,introducing midwifery,medicaid programsapproximately,provide care,physicians fair,mcare act,offsetting costs,eligible providers,commission recommended
1100011987,mr powell,speaker soldiers,sent vietnam,1969 troop,mi volunteered,injuries reassigned,purple heart,honor roger,gun operator,remained discharge
1100012169,iraq failed,dealing presidents,american involvement,administration rejected,war longer,defending partisan,deepening crisis,kosovo 1990s,chamber believes,misjudgment miscalculation
1100012189,student borrowers,loans prevent,college costs,debt unlike,rights act,needbased grant,economic provide,burdened treated,asthey,better information
1100012358,drivers benny,nascar industry,getting race,detroit father,car did,bp spent,court legends,parsons began,spoke audiences,mount clemens
1100012398,oversight antitrust,anticompetitive mergers,agencies merger,billion telecommunications,troubling sbc,justice sued,acquire prudential,deal cdst,manufactures sears,applicationscoupled ation
1100012583,hospitals emergency,charity care,district tampa,flu clogging,administration say,safety net,insurance discussion,costs family,visits prescriptions,understand white
1100012591,dies politicians,real doctor,determine lives,blood available,native american,affordable health,story jerry,sure barking,gajeske discovered,cancer sinus
1100012921,appropriations bills,increasing veterans,processes senate,agreed congress,states consolidation,changed amendment,senator rhode,updating facilities,housing gone,colleague committed
1100012973,organic standards,cloned animals,organic label,animals products,usda,protect integrity,congressional intervention,label ms,systems debated,kerry mr
1100013647,gentleman missouri,agenda iraq,briefing way,congress speaking,delivering general,presidents choice,engage certainly,materials negotiated,conservation approach,preparation 60minute
1100013688,richard nixon,party ventura,congressional record,passed california,combat veteran,madam speaker,bills love,sailboats executive,lived fullest,bob recalled
1100013724,willye white,competed olympic,pioneer african,racism hatred,jump american,mississippi raised,honorary doctor,greatest women,meter relay,helping underprivileged
1100013856,rehabilitation hospitals,patients denied,care settings,cms restricted,irf services,compliance,75percent rule,determine eligibility,nebraska madonna,costreporting periods
1100013861,infectious diseases,concern pandemic,influenza fact,overuse antibiotics,develop antimicrobial,eliminating cures,learned colds,preserving lifesaving,president today,resistance critical
1100013865,health insurance,uninsured workers,nonpartisan health,benefits legislation,bureau estimates,growth disadvantaged,employees simple,plans modifications,missouri good,mexico senator
1100014016,postmaster rio,perez established,texas helped,columbus position,gentleman massachusetts,grande,office 1934,city lino,served terms,routes starr
1100014047,photovoltaic energy,president carter,panels federal,consumption forms,fossil fuel,minnesota senator,drafted legislation,enthralled idea,cost construction,speaker yield
1100014178,department peace,peace nonviolence,reduce violence,human rights,foreign policy,priorities efforts,kucinich introducing,nonmilitary means,ohio mr,support 808
1100014182,hospital betty,mrs vaughn,vaughns moved,born edith,interested nursing,attended virginia,honor ms,inova fairfax,husband victor,rise today
1100014202,serving veterans,scott deserves,center dr,facilities haley,excellent staff,award treating,recipient tampa,care congress,injuries improve,annually disabled
1100014308,offerings ipos,derivatives markets,liquidity financial,otc derivatives,competitiveness amendment,international companies,risks additionally,president regulators,review interim,framework
1100014334,heart disease,health trends,death rates,women alaska,stroke women,preventions wisewoman,breast cancer,michigan senator,important legislation,screening authorize
1100014683,iraq misguided,speaker pelosi,resolve militarily,american troops,opposing escalation,interests president,congress failed,understand american,consistently resolution,review procedures
1100014705,insurgents committed,force iraq,retreat resolution,rebuild readiness,challenges iran,calling withdrawal,stand debating,offer bipartisan,trajectory middle,setting record
1100014787,marian syndrome,marfan syndrome,aorta marian,marfan foundation,awareness month,year aortic,nmf initiated,patients impact,connective tissue,live normal
1100014994,disparities healthcare,uninsured latino,mexico border,community outreach,serve barriers,care needs,shortage bilingual,grants state,improve access,president legislation
1100014995,physician shortages,increases resident,number medicaresupported,budget act,national median,colleges aamc,cap positions,colleague senate,record retention,stabilize americas
1100015010,benefits sbhcs,reduce medicaid,health children,services community,broader healthcare,clinic act,congress supporting,oregons vibrant,partnership parents,access basic
1100015011,health coverage,barriers childrenregardless,children healthy,ability sbhcs,delivering care,helping students,socioeconomic statushave,vital role,generate support,services close
1100015060,care affordable,copayments outpatient,medicares current,hospital costs,seniors suffer,risk depression,discriminates mental,stroke diabetes,reintroducing legislation,speaker estimated
1100015135,iraq pursued,korea diplomatic,caring servicemen,public continue,course congress,comfort brave,party talks,settlement sense,yes grieved,resolution finding
1100015480,clinical excellence,heart medical,sacred heart,centers medicare,failure coronary,caregivers uphold,pneumonia hip,washington community,bypass graft,madam speaker
1100015648,hospitals montana,paramedics operate,honor healers,patient suffered,rescue need,heroes died,saint luke,madam president,nurse benefits,transport dependable
1100015661,americans rural,represent state,yorkers view,growing disparities,minnesota flyover,colorado occasion,communities stewardship,burn cities,land gets,converting small
1100015678,honor montanans,officer darcy,lives vince,senator baucus,families victims,paramedic forget,americans moment,great falls,selflessly risked,years flew
1100015713,colonel allgood,army surgeon,commanding medical,iraq graduating,troops led,military familybrians,1989 served,boy exemplary,brian lived,president rise
1100015761,labor wisconsin,outsourcing american,legislation strengthen,increase jobs,reauthorization workforce,care retraining,senator mikulski,future trade,administrations contention,jhas continued
1100015777,newborn screening,babies diseases,healthy development,hearing screening,checks diseases,lifelong impairment,defects immediate,diagnosing treating,help states,importance testing
1100015954,troops escalation,prevent iraqis,bipartisan iraq,strategic objective,president plans,patrolling neighborhoods,equipment protection,hasten safe,deploy 20,lack
1100015986,iraq resolution,vote nonbinding,bipartisan question,couniraq study,progress despite,necessary oversight,review strategy,upcoming supnificant,tion lacks,set benchmark
1100016082,support troops,debate iraq,vote resolution,president rethink,passage resolution,committee house,speaker knew,saying emboldening,unilateral authority,blank check
1100016183,hearings briefings,rice congressman,message iraq,secretary defense,forward bipartisan,president acknowledged,bring closure,reading dozens,involvement motivation,setting performance
1100016229,iraq commitment,send reinforcements,conflicts home,women fighting,questioned debates,chief resolution,criticizing commander,agree change,reaffirm question,stability region
1100016241,family hospital,employees holy,excellence providing,pneumonia hip,failure coronary,congratulate holy,promote wellness,madam speaker,evaluated performance,1945 dominican
1100016245,hospital chewelah,clinical excellence,congratulate st,pneumonia hip,replacement madam,medicare medicaid,heart failure,josephs,bypass graft,speaker rise
1100016266,leo mccarthy,remembrances lessons,shared leos,terrific staffer,agnos mayor,representatives loved,mentor brotherfriend,visits nancy,care unable,office committed
1100016287,nevada mr,steven schorr,smith humanitarian,contributions southern,inducted honorary,ward governor,civic involvement,cox communications,national erase,points light
1100016292,womens health,administration womens,federal agencies,outreach offices,banned clinical,ohio act,deborah pryce,responsibilities lack,research quality,authorization ensure
1100016298,hoyas ncaa,accomplishments georgetown,success nba,tournaments years,big east,thompson jr,80 organizations,1980 played,nation distinction,force broader
1100016398,debating debate,president appreciate,greatest deliberative,talk national,waronly congress,understand constitution,iraq resolution,illinois,diminish chamber,holding views
1100016493,speaker pelosi,war debate,congress escalate,iraq restore,wall vote,remind constituents,president continue,thank american,resolution 114,necessary appropriate
1100016585,speaker republicans,militarily congressman,duty constitution,congress failed,presidents policies,iraq visited,noticeable briefing,discredit general,believe americans,respect appreciate
1100016820,capitalization reits,diversification empowerment,tax rules,congress created,govemnment securities,ridea legislation,companies pass,estate plays,malls apartment,aisle expect
1100017009,wayne peacock,corps devotion,curriculum serving,worked counselor,growing pensacola,commissioners served,recognize retirement,moved community,leaders madam,compliance federal
1100017043,troops combat,senate believe,deauthorize iraq,attacking republicans,plan implemented,dignified debate,fired return,define terms,nonbinding resolution,determines withhold
1100017047,tribes obligations,responsibilities congress,secretary indian,federal position,department interior,wisconsin mr,managing bia,artman member,1806 year,attached health
1100017097,senate discuss,wars listen,cover insurgents,50 democrats,respect colleagues,guard polling,presidents strategy,agree members,percent american,newscast heartbreaking
1100017173,defibrillation congress,prevent cardiac,deaths wisconsin,improve survival,access emergency,enacting bills,states improving,advancements aed,introducing reauthorization,act adam
1100017216,congressional medal,distinguished gallantry,honor nations,navy recognize,valor created,soldier years,1862 establishing,epitomize recipients,received second,concurrent resolution
1100017257,brownfields programs,cleanup redevelopment,state initiatives,hud grants,community blight,jersey paterson,37 000,return investment,property values,sites drive
1100017305,thoughtful cancer,proud governor,love texas,ann richards,directed recovery,gentleman yielding,patience long,said thank,anderson hospital,issue policy
1100017405,research hydrocephalus,continue cures,devastating neurological,undergo shunting,rare disease,paying billion,000 procedure,nih institutes,initiating collaborative,costing average
1100017441,covering uninsured,shortfalls schip,children state,dealing reauthorization,chip funding,enrolled program,governmentrun health,hhs approved,sat hearing,deception taking
1100017443,american heart,prevention heart,research coronary,breast cancer,disease issue,recognizing month,colleagues support,smoking reduce,gentlewoman illinois,speak briefly
1100017508,support veterans,congresses veteran,108th congresses,speaker disturbed,retooled members,administration cuts,women serve,washington read,chestbeating,30something 20something
1100017510,walter reed,reason soldiers,paragraph article,met amputee,travesty revealed,hospital bed,information bring,facilities privilege,government benign,thirdparty validator
1100017513,veterans problems,supportive troops,returning iraq,severe injuries,florida speaking,reed appeared,situation walter,troops gentlewoman,community district,partisan affiliation
1100017546,joseph gallo,joseph graduated,age joe,mary ann,moved califomia,modesto children,successful dairyman,served philippine,fathers retirement,died february
1100017576,pastor drankwalter,county pastor,lutheran church,moving brooksville,jennifer served,following fathers,earning bachelor,speaker rise,early,nearly 37
1100017603,18 pentagon,congress ensure,injured soldiers,hospital deplorable,renovating building,post investigation,speaker critical,signs neglect,deserve better,carpets cheap
1100017816,congress document,secret ballots,worker protection,colleague texas,card check,sign union,proposal american,members doing,attention republican,thoughts rsc
1100018091,wounded servicemember,military healthcare,support outpatient,healthcare bureaucracy,injuries legislation,disability benefits,obama efforts,treatment live,acceptable returning,substandard housing
1100018097,critical care,healthcare crisis,availability health,states shortage,physicians undermines,better recovery,telemedicine opportunities,family access,instead waiting,ices loved
1100018147,dr morales,degree dominican,hospital bronx,practiced medicine,attending psychiatrist,residency training,domingo 1956,appointed board,archiving,undergoes transformation
1100018164,mentoring programs,sinai mentoring,adults chicago,sinai hospital,matched caring,martin luther,activities reading,healthy development,words meanings,celebrate february
1100018180,korea honorable,harold pyon,ryu award,administration senior,career medic,chemical engineering,congratulate mr,moohyun individual,supporting designation,active fundraising
1100018183,dr lantiguas,physician columbia,hospital bronxwhere,professor clinical,dominican community,medicine endocrinology,accepted appointments,speak health,vniversidad autonoma,rochester returning
1100018308,concern hospitals,services spokane,washington increase,pressure employees,labor representative,unionization puts,small criticalaccess,coercion intimidation,card check,choice agree
